Type,T_MtoP,T_PtoI,T_ItoD,I_MtoP,I_PtoI,I_ItoD,M_MtoP,M_PtoI,M_ItoD,R_MtoP,R_PtoI,R_ItoD,P_MtoP,P_PtoI,P_ItoD
4,0,0.854371428,0.925609231,0.958968878,0.992975593,0.994612038,0.528259039,0.024888963,0.675399601,0.560968399,0.032296449,0.666739583,0.500391841,0.046596944,0.691881955
4,0,0.854967892,0.924971521,0.958701074,0.992996693,0.99462539,0.5289644,0.024785668,0.675112724,0.561516881,0.032259524,0.666524827,0.5012905,0.04679662,0.691655755
4,0,0.855675161,0.924264014,0.958450317,0.993035018,0.994651616,0.53008604,0.024876624,0.674755991,0.562068701,0.032064289,0.66624403,0.501903236,0.046891481,0.69148916
4,0,0.856860876,0.923402071,0.95827508,0.99305445,0.994664311,0.531096578,0.024958313,0.6744349,0.562556624,0.03186515,0.665983498,0.502173305,0.046847224,0.69138068
4,0,0.858050048,0.922798872,0.958003461,0.993111908,0.994705796,0.532001436,0.025032103,0.67414546,0.56267637,0.031803012,0.665914536,0.502442181,0.046817064,0.69127816
4,0,0.858972967,0.922901988,0.957728386,0.99316293,0.994742274,0.53279978,0.025096983,0.673890471,0.562793732,0.031777084,0.665859342,0.502446413,0.046816498,0.691276312
4,0,0.859949827,0.923397601,0.957428038,0.99322468,0.994786024,0.533519506,0.025155097,0.673661828,0.562923014,0.031709015,0.665783525,0.502446473,0.046812624,0.691274881
4,0,0.860438347,0.923534155,0.957103014,0.993305147,0.994844496,0.533481836,0.025143415,0.673669517,0.56312567,0.031655848,0.665688038,0.502507806,0.046811253,0.691253126
4,0,0.861004293,0.923467755,0.956809998,0.99338764,0.994904637,0.533408642,0.025120974,0.673686981,0.563214064,0.031716764,0.665681422,0.503328145,0.046693355,0.690924764
4,0,0.861400247,0.923387647,0.956525505,0.993469775,0.994964302,0.533272982,0.025081575,0.673718274,0.563312769,0.031891495,0.665715456,0.504071951,0.046645194,0.690650702
4,0,0.861810207,0.923039019,0.956235707,0.993547559,0.995021045,0.533163071,0.025058359,0.67374897,0.563381612,0.031948775,0.665714025,0.504682481,0.046700299,0.690461636
4,0,0.862277031,0.922697186,0.955910385,0.99361378,0.995068848,0.533122897,0.025090486,0.6737746,0.563579679,0.032113731,0.665708601,0.504679441,0.046703696,0.690463066
4,0,0.862988174,0.921991825,0.955667675,0.993661404,0.995103002,0.533093572,0.025105178,0.673790514,0.563820481,0.032334715,0.665712714,0.504813612,0.046723694,0.690425098
4,0,0.863667727,0.921343148,0.955431104,0.993685186,0.995118856,0.533064842,0.025119126,0.673806906,0.563609004,0.032597423,0.665896356,0.505411804,0.0467816,0.690245509
4,0,0.864905953,0.916049719,0.955198765,0.993716061,0.995140851,0.533141851,0.025140077,0.673787594,0.563603699,0.032676369,0.665929556,0.505645514,0.046892911,0.69020915
4,0,0.865894973,0.913585186,0.954913735,0.993743956,0.995159447,0.533218324,0.025160879,0.673769057,0.563474774,0.032980025,0.666101694,0.505922318,0.046952397,0.690136015
4,0,0.866981804,0.909929633,0.954640329,0.993757486,0.995166957,0.533279657,0.025206655,0.673765004,0.563729346,0.033258408,0.666124165,0.505704522,0.047027469,0.690238178
4,0,0.868093193,0.906782031,0.9543401,0.993770242,0.995174229,0.533069849,0.025157928,0.673820138,0.563847542,0.033426225,0.666151047,0.506078601,0.047164112,0.690162957
4,0,0.869085729,0.903797746,0.953811049,0.993803203,0.995194852,0.53305763,0.025135309,0.673814952,0.563802481,0.03347227,0.666186452,0.506757736,0.047335535,0.689995706
4,0,0.869802713,0.902362704,0.953216136,0.99383086,0.995210826,0.533046305,0.025114238,0.673810661,0.563598514,0.033663899,0.666338801,0.507048965,0.047481328,0.689950407
4,0,0.870159984,0.902094841,0.952690303,0.993871391,0.99523735,0.533035159,0.025093287,0.673806846,0.562089264,0.034748912,0.667323232,0.507155299,0.047578633,0.689952135
4,0,0.87059319,0.902127862,0.952082455,0.993925452,0.99527365,0.533024192,0.02507323,0.673802674,0.560666919,0.036000222,0.668341815,0.505403757,0.048059791,0.690724313
4,0,0.871115923,0.902448416,0.951475263,0.993972361,0.995304465,0.533013403,0.025053531,0.673798203,0.558835685,0.037448704,0.66958189,0.503059149,0.048744589,0.691776156
4,0,0.871666074,0.902141929,0.950861037,0.994015336,0.99533236,0.533002853,0.025033921,0.673793793,0.557086647,0.038428724,0.670603216,0.500369072,0.049535543,0.692993402
4,0,0.872348666,0.901468396,0.950290024,0.994035602,0.995342255,0.532992363,0.025014877,0.67378962,0.555555105,0.039123029,0.671429276,0.497588605,0.050315738,0.694227576
4,0,0.872786701,0.900976837,0.949797153,0.994063854,0.995359898,0.532982349,0.024995297,0.673786342,0.554420292,0.039641321,0.672044516,0.494811356,0.050818533,0.695343733
4,0,0.87320447,0.900342345,0.949259639,0.994084358,0.995371342,0.532972157,0.024976969,0.673782349,0.553641438,0.039941609,0.672444701,0.492593199,0.051171392,0.696218908
4,0,0.873454928,0.900310159,0.948815048,0.994097531,0.995378017,0.532962382,0.024958611,0.673778892,0.552352309,0.040281594,0.673042357,0.490849227,0.051469266,0.696915746
4,0,0.873766422,0.899849892,0.948333561,0.994101346,0.995376587,0.532952666,0.02494055,0.673774838,0.551031768,0.040651858,0.673661172,0.489114523,0.051615208,0.697553992
4,0,0.874037385,0.899689913,0.947887719,0.994098961,0.995370984,0.532942891,0.024922788,0.673771262,0.550022483,0.040946335,0.674139559,0.4875319,0.051716566,0.698124945
4,0,0.874134421,0.899570346,0.947526038,0.99410367,0.995371759,0.532933593,0.024905115,0.673767924,0.549377441,0.041131586,0.674445331,0.48621428,0.051780134,0.698596895
4,0,0.874346733,0.899334788,0.94724369,0.994108796,0.995373368,0.532924175,0.02488786,0.673764229,0.548900962,0.041277021,0.674672961,0.485180795,0.051851034,0.698976755
4,0,0.874708295,0.898739755,0.946975827,0.994120002,0.995379984,0.532915294,0.02487132,0.673760176,0.548668444,0.041304678,0.674769342,0.484311014,0.051932126,0.699302018
4,0,0.874951303,0.89830786,0.946762145,0.994134367,0.995389283,0.532906055,0.024854451,0.673757076,0.548570752,0.041342735,0.674821556,0.483826637,0.051988095,0.699491501
4,0,0.875378311,0.897713006,0.946581721,0.994133055,0.995386004,0.532897413,0.024837792,0.673753917,0.548570931,0.041337967,0.674818814,0.483813822,0.05200395,0.69950223
4,0,0.875614047,0.89697206,0.946458995,0.994127989,0.995381176,0.532888472,0.024821818,0.673750818,0.548578501,0.041299403,0.674801826,0.484289348,0.052043855,0.699368894
4,0,0.87592262,0.896401763,0.946465731,0.994108379,0.9953655,0.532879949,0.024806112,0.673747003,0.548582256,0.041280061,0.674793482,0.485119283,0.052024066,0.699094355
4,0,0.876223683,0.895768464,0.946512818,0.99405539,0.995324671,0.532871544,0.024790198,0.673743665,0.548615694,0.041259617,0.674775124,0.485987425,0.051966101,0.698791564
4,0,0.876651525,0.895281553,0.946530819,0.994020939,0.995297432,0.532862961,0.024774849,0.673740506,0.548664212,0.041229486,0.674746931,0.486849815,0.05189693,0.698485136
4,0,0.877322197,0.895631552,0.946553648,0.993977845,0.995263636,0.532854915,0.02475968,0.673737049,0.548861623,0.041182756,0.674661458,0.487035632,0.05189988,0.69842577
4,0,0.878308892,0.895940661,0.946589112,0.993932486,0.995228708,0.532846689,0.02474466,0.673734128,0.549035788,0.041154861,0.674590945,0.487721741,0.051875561,0.69818902
4,0,0.878931224,0.896324575,0.946658611,0.993884385,0.995191276,0.532838702,0.024729609,0.673731685,0.549383223,0.041014582,0.674414515,0.488080442,0.051865697,0.698065996
4,0,0.879704475,0.897811532,0.946808219,0.993801117,0.99512732,0.532831073,0.024715126,0.673728347,0.549485862,0.040921032,0.674342275,0.4890441,0.051784426,0.697713733
4,0,0.880164564,0.902574539,0.947004974,0.99372679,0.995070696,0.532831073,0.024714977,0.673728049,0.550323963,0.040469021,0.673866391,0.489488393,0.051722974,0.697539568
4,0,0.879513621,0.90782702,0.947159111,0.993670285,0.99502784,0.532799423,0.02470541,0.673735619,0.551072359,0.040233016,0.673508823,0.49054116,0.0515441,0.697115302
4,0,0.878595471,0.91133678,0.947250009,0.99363482,0.995001078,0.532877147,0.024680138,0.673698187,0.551598668,0.04006806,0.673259377,0.491891265,0.051518172,0.696652055
4,0,0.878213048,0.911484003,0.94734627,0.993594408,0.994970262,0.532946467,0.02466923,0.673670292,0.552512169,0.039799511,0.672829151,0.49233228,0.051531315,0.69650805
4,0,0.877320766,0.911609709,0.947458744,0.993534148,0.994924188,0.533133984,0.024631232,0.673588753,0.553636372,0.039544642,0.672329009,0.492595941,0.051483631,0.696402013
4,0,0.875831962,0.911114454,0.947578609,0.993485034,0.994886994,0.533693373,0.024616361,0.673384905,0.554922044,0.039236605,0.671747804,0.49298358,0.051457405,0.696261883
4,0,0.874865532,0.910666525,0.947778523,0.993436515,0.994850814,0.53443706,0.024665534,0.673144519,0.556169987,0.038958192,0.671192467,0.493534356,0.051395535,0.696053565
4,0,0.873724341,0.910189629,0.948084891,0.993394256,0.994820654,0.53509593,0.024656296,0.672908545,0.557457328,0.038671225,0.670617282,0.494101703,0.051370144,0.695854127
4,0,0.872805357,0.910515249,0.948386073,0.993374705,0.994808197,0.535692513,0.024658144,0.672699809,0.558264256,0.038340837,0.670195341,0.49480173,0.051366925,0.695620656
4,0,0.871838331,0.911118448,0.948790908,0.993361533,0.994801581,0.537202299,0.024793863,0.672222674,0.558669269,0.038249046,0.670012295,0.495321453,0.051311076,0.695426226
4,0,0.870549202,0.911767244,0.949337125,0.99335134,0.994798958,0.538505197,0.024940908,0.671821713,0.559193611,0.037997365,0.669722617,0.495580792,0.051311404,0.695340335
4,0,0.869306803,0.912528396,0.949782729,0.993346512,0.994799733,0.539220214,0.025028259,0.671604872,0.559405148,0.037917882,0.669615388,0.495981991,0.051251501,0.695182264
4,0,0.868168592,0.913369775,0.950132191,0.993354857,0.994809151,0.539888382,0.025022089,0.671365559,0.559521437,0.037891388,0.66956234,0.496098876,0.051228315,0.695132732
4,0,0.867078662,0.914132535,0.950451553,0.993368387,0.994823098,0.54049629,0.025016695,0.671147883,0.559592426,0.037830949,0.66951263,0.496089429,0.051220179,0.69513315
4,0,0.865335703,0.914751172,0.950857997,0.993387461,0.994841814,0.541049123,0.025011182,0.670950413,0.559616983,0.037814021,0.669496596,0.496099055,0.051204652,0.695122421
4,0,0.864458561,0.915186644,0.951297998,0.993409514,0.994863093,0.541556418,0.025006443,0.670768201,0.559769392,0.037782878,0.669428825,0.496081114,0.05119434,0.695122719
4,0,0.861378312,0.916327834,0.951754808,0.993427098,0.994881332,0.541982293,0.025173903,0.670683444,0.559884012,0.037904739,0.669436812,0.496093422,0.051187485,0.695114493
4,0,0.858165741,0.917797208,0.952191412,0.993440628,0.994896293,0.541926861,0.025191307,0.67071116,0.560284674,0.038202345,0.669414043,0.49626261,0.051211834,0.69506216
4,0,0.854866385,0.919561386,0.952689826,0.993426502,0.994890094,0.541922808,0.025213152,0.670721412,0.560346961,0.038289338,0.669426143,0.496725887,0.051293522,0.694930613
4,0,0.850876331,0.921212256,0.953090012,0.993433535,0.994899452,0.54195255,0.025327444,0.670756996,0.560385525,0.038273305,0.669405341,0.496738195,0.051316202,0.694934607
4,0,0.848202467,0.9222157,0.953439593,0.993435204,0.99490422,0.541981816,0.025439709,0.670790672,0.560412765,0.038300157,0.669404805,0.496739805,0.051299274,0.694925368
4,0,0.847141147,0.923181415,0.954002619,0.993420422,0.99489826,0.542010128,0.025547832,0.670824945,0.560476601,0.03849104,0.669458508,0.496794283,0.051289499,0.69490242
4,0,0.845684171,0.92424953,0.954368412,0.993431568,0.994910777,0.542037368,0.025651991,0.670856714,0.559856594,0.038557053,0.669703782,0.496792376,0.051291734,0.694903374
4,0,0.842915118,0.925578773,0.954658747,0.993453979,0.994930863,0.542063653,0.02575314,0.670887828,0.559189439,0.038444787,0.669894636,0.496422499,0.051228642,0.694998562
4,0,0.839386046,0.926522136,0.954931378,0.99347204,0.994947314,0.542089045,0.025850266,0.670917928,0.55767107,0.038395911,0.670412064,0.496095031,0.051085949,0.695049703
4,0,0.837816954,0.927342534,0.955242932,0.993500471,0.994972229,0.542113721,0.025944203,0.670946956,0.55587256,0.038342148,0.671026111,0.495292574,0.050864846,0.695227921
4,0,0.837131381,0.928165793,0.955613852,0.993525207,0.9949947,0.542137265,0.026035428,0.670975089,0.55346036,0.038364112,0.671887577,0.493318319,0.050726831,0.695816636
4,0,0.836407781,0.929024339,0.955970705,0.993537545,0.995008349,0.54216063,0.026123643,0.671002567,0.55107373,0.038295388,0.672699988,0.491492063,0.050504684,0.696329296
4,0,0.835467815,0.930756211,0.956384182,0.993560612,0.995029747,0.542182744,0.026209265,0.671028018,0.548453987,0.038296849,0.673621058,0.489890724,0.050122857,0.696709216
4,0,0.834091783,0.933342934,0.956884265,0.9935866,0.995054424,0.542204201,0.026292294,0.671053827,0.546183705,0.038339436,0.674432456,0.487134159,0.049531013,0.69739151
4,0,0.832855105,0.935475469,0.957483649,0.993606567,0.995075881,0.542225242,0.026371896,0.671079099,0.543904066,0.03847,0.675280035,0.484406233,0.049078941,0.698106587
4,0,0.831220627,0.937456369,0.958077431,0.993629217,0.995098948,0.542245686,0.026450038,0.671102583,0.542429447,0.038415551,0.67577213,0.481442034,0.048952997,0.699027598
4,0,0.830520689,0.938555956,0.958698034,0.993670642,0.995136678,0.542265415,0.02652514,0.671126187,0.541466117,0.038294017,0.676057935,0.479228765,0.04894039,0.699743152
4,0,0.82924962,0.940930545,0.95931077,0.993694365,0.995160878,0.54228425,0.026598781,0.671148956,0.540503442,0.038036644,0.676289976,0.477599084,0.048839688,0.700239062
4,0,0.828257024,0.942544758,0.959881902,0.993697166,0.995168805,0.542302907,0.026670039,0.671170652,0.53940618,0.037988871,0.676652431,0.476934314,0.048836231,0.700455308
4,0,0.827339828,0.94395715,0.960391045,0.993696153,0.995173514,0.542321026,0.026738584,0.671192408,0.53616941,0.03805542,0.677802682,0.476025045,0.048790395,0.700737715
4,0,0.82630837,0.945326507,0.960791171,0.993704677,0.995184004,0.542338908,0.026806474,0.671212137,0.5315575,0.038851142,0.679706335,0.474126279,0.048620552,0.701302052
4,0,0.8252756,0.94649303,0.961134493,0.993712127,0.995193183,0.542355537,0.026871234,0.671233535,0.526224971,0.04007259,0.682007134,0.471324831,0.048644572,0.702229917
4,0,0.82409364,0.948106885,0.96140492,0.993712902,0.995196879,0.542372286,0.026935309,0.671252131,0.520059943,0.04124862,0.684558749,0.467474639,0.048849642,0.70356214
4,0,0.823489428,0.948870242,0.961675525,0.993710876,0.995198011,0.54238838,0.026996762,0.67127192,0.514968812,0.042044282,0.686587989,0.461083412,0.04943797,0.705852151
4,0,0.822594702,0.950013518,0.961913109,0.993709326,0.995198965,0.542404175,0.027057052,0.671290815,0.511005461,0.042598516,0.688134491,0.45511052,0.050010383,0.707984567
4,0,0.82187748,0.951012969,0.962178588,0.993711948,0.995203555,0.542419434,0.027115613,0.671308696,0.506327212,0.043195158,0.689926982,0.452331305,0.050239146,0.708965063
4,0,0.821217477,0.951902747,0.962434173,0.993708789,0.99520421,0.542434514,0.027172476,0.67132622,0.503600299,0.043520927,0.690958619,0.447806597,0.050578117,0.710536838
4,0,0.820376039,0.952842832,0.962668478,0.993708789,0.995206594,0.542448819,0.027228355,0.671343386,0.500885308,0.043970764,0.692031384,0.443963856,0.05093962,0.711898983
4,0,0.819716632,0.953653216,0.962882221,0.993703544,0.995205402,0.542463124,0.027283102,0.671360135,0.499619663,0.043946534,0.692442119,0.440507114,0.051461339,0.713187814
4,0,0.818983138,0.954583287,0.963119686,0.993697882,0.995204031,0.542476952,0.027335495,0.671376228,0.49905175,0.043830961,0.692587137,0.438050181,0.051831573,0.714100599
4,0,0.818214238,0.955740273,0.963362217,0.993696511,0.9952057,0.542490423,0.02738753,0.671391964,0.498301446,0.043751866,0.69280684,0.436482787,0.051905334,0.714621902
4,0,0.816906631,0.957570195,0.963601172,0.993714392,0.995221615,0.542503476,0.027437985,0.671407402,0.49720794,0.043649137,0.693129718,0.435208112,0.051959038,0.715043664
4,0,0.814385116,0.959697723,0.963815987,0.993732929,0.995238006,0.54251653,0.02748698,0.671423018,0.496470392,0.043691486,0.693389475,0.433927476,0.052039415,0.71547389
4,0,0.813358068,0.960947335,0.964037061,0.993751109,0.995254397,0.542529166,0.027535111,0.6714378,0.49453032,0.043927819,0.694118738,0.433183819,0.052143455,0.715743661
4,0,0.812291145,0.962648869,0.964220166,0.993771732,0.995271981,0.542541265,0.02758199,0.671452165,0.491489887,0.044375747,0.695286632,0.43172431,0.052338988,0.716266513
4,0,0.811405718,0.963802636,0.964349747,0.993792057,0.995288849,0.542553246,0.027627766,0.67146641,0.487062871,0.04532811,0.697091818,0.430175275,0.052488178,0.716795802
4,0,0.809999228,0.968041182,0.964538336,0.993813396,0.995306849,0.54256475,0.027672172,0.671480119,0.480853081,0.046792895,0.699650884,0.427044988,0.05272755,0.717839122
4,0,0.808654785,0.971757412,0.964789331,0.993828952,0.995321274,0.542576313,0.027716339,0.67149353,0.475068331,0.04806143,0.701983929,0.422526628,0.053258538,0.719406426
4,0,0.807611704,0.97366631,0.965112686,0.993824601,0.995321333,0.542587519,0.027759165,0.671506763,0.46894446,0.049352705,0.704415023,0.418106198,0.053973287,0.721000016
4,0,0.806549549,0.975492001,0.965543449,0.993818581,0.995321631,0.542598426,0.027800858,0.671519876,0.463491559,0.050551057,0.706585765,0.412691176,0.054845661,0.722940028
4,0,0.803205311,0.97693634,0.966195107,0.993822575,0.995332122,0.54261446,0.027862728,0.671538115,0.457217038,0.052021921,0.709097505,0.404641062,0.056352794,0.725873828
4,0,0.800915182,0.977116346,0.966388226,0.993814051,0.995328188,0.542619646,0.027882695,0.671544433,0.455605209,0.052437603,0.709753454,0.40242964,0.05673787,0.726666749
4,0,0.796847939,0.978102207,0.966822684,0.993786395,0.995311856,0.542629898,0.027921259,0.67155695,0.451743543,0.05349499,0.711341977,0.400186002,0.057327241,0.727535784
4,0,0.793902159,0.979478776,0.967409492,0.993729472,0.995276034,0.542639971,0.027959645,0.671568632,0.446869701,0.054620326,0.713259935,0.396849394,0.058055669,0.728774011
4,0,0.793401241,0.979938507,0.967945039,0.993699908,0.995259225,0.542649746,0.027997166,0.671580791,0.44321236,0.055610865,0.71474576,0.391590387,0.058952421,0.730632603
4,0,0.792562366,0.980994523,0.968554497,0.993698478,0.995265007,0.542659223,0.028033942,0.671591401,0.43735075,0.056902051,0.717004061,0.388896376,0.059683681,0.731675088
4,0,0.791608989,0.981774092,0.969164431,0.993712485,0.995282412,0.5426687,0.028070211,0.671602607,0.430650294,0.058115631,0.719473898,0.385394841,0.060333341,0.732919753
4,0,0.790554047,0.982609153,0.969879389,0.993713617,0.99529171,0.54267776,0.028105408,0.671613574,0.426676989,0.059096962,0.721023679,0.380061269,0.061199725,0.73476249
4,0,0.788504958,0.983693957,0.970502019,0.993730485,0.995311499,0.54268676,0.028140247,0.671624124,0.422703207,0.059682816,0.722431183,0.374449074,0.062051088,0.73667711
4,0,0.785746813,0.984821737,0.971080422,0.993753374,0.99533534,0.542695701,0.028174043,0.671634793,0.417849541,0.060530692,0.724184632,0.369889408,0.06283319,0.738259614
4,0,0.782569528,0.984386086,0.971675932,0.993765414,0.995350838,0.542704582,0.028207242,0.671645045,0.413003594,0.061442286,0.725946724,0.365200609,0.063530862,0.739842653
4,0,0.780201614,0.98449564,0.972286522,0.993792295,0.995378077,0.542712927,0.028239667,0.671655118,0.40887934,0.062358469,0.727486849,0.360516906,0.064064622,0.741358519
4,0,0.777966261,0.984400034,0.972851276,0.993836403,0.99541688,0.542721272,0.028271973,0.671664834,0.404603809,0.063104063,0.729005575,0.356091797,0.064590871,0.742788851
4,0,0.776169717,0.98440969,0.973357856,0.993875563,0.995451689,0.542729497,0.028302878,0.671674848,0.400405824,0.063798517,0.73047632,0.351366252,0.065358967,0.744374931
4,0,0.774279952,0.981613159,0.973791957,0.993917465,0.995487571,0.542737365,0.028334051,0.671683908,0.393495232,0.06483081,0.732839584,0.34781003,0.065893769,0.745553076
4,0,0.772849143,0.978763402,0.974113941,0.993958175,0.995521605,0.542745292,0.028364271,0.671693325,0.386169344,0.065766305,0.735273778,0.34335351,0.066487879,0.746994317
4,0,0.771870315,0.976895809,0.974318683,0.993990779,0.995548427,0.542752802,0.028393507,0.671702743,0.378962308,0.06669417,0.737652719,0.33962059,0.066983879,0.748197138
4,0,0.771614671,0.97505033,0.974584818,0.994017541,0.995571673,0.542760849,0.028422713,0.671711564,0.374774575,0.067309737,0.739055157,0.333897799,0.067608982,0.749990344
4,0,0.770033836,0.97348702,0.974826753,0.994059443,0.995605409,0.542768121,0.028451115,0.671720326,0.372680008,0.067703784,0.739783943,0.329053998,0.068284571,0.751543939
4,0,0.768257737,0.972382784,0.975001395,0.994093359,0.995632291,0.542775393,0.028479457,0.671728611,0.369274646,0.068130404,0.740893304,0.325480431,0.06885916,0.752710044
